date	away_team	home_team	strike	yes_price	trade_time	has_closing_price	api_failed
2026-04-12	San Francisco Giants	Baltimore Orioles	9.5	0.39	2026-04-12T17:29:47.621999Z	True	False
2026-04-12	San Francisco Giants	Baltimore Orioles	10.5	0.32	2026-04-12T17:27:52.717248Z	True	False
2026-04-12	San Francisco Giants	Baltimore Orioles	11.5	0.24	2026-04-12T17:00:28.643847Z	True	False
2026-04-12	San Francisco Giants	Baltimore Orioles	12.5	0.18	2026-04-12T17:29:02.249093Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	2.5	0.97	2026-04-12T04:44:42.427106Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	3.5	0.94	2026-04-12T17:10:57.007926Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	4.5	0.87	2026-04-12T16:40:20.850073Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	5.5	0.78	2026-04-12T17:44:04.803539Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	6.5	0.71	2026-04-12T16:27:01.713871Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	7.5	0.6	2026-04-12T17:52:03.315026Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	8.5	0.5	2026-04-12T17:53:57.565096Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	9.5	0.41	2026-04-12T17:31:24.409809Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	10.5	0.34	2026-04-12T17:31:46.860831Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	11.5	0.25	2026-04-12T17:38:28.699003Z	True	False
2026-04-12	Texas Rangers	Los Angeles Dodgers	12.5	0.19	2026-04-12T17:38:28.486088Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	1.5	0.95	2026-04-12T09:56:47.060085Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	2.5	0.96	2026-04-12T05:44:52.801034Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	3.5	0.87	2026-04-12T17:49:30.387029Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	4.5	0.82	2026-04-12T17:54:51.300195Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	5.5	0.73	2026-04-12T17:53:53.660622Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	6.5	0.65	2026-04-12T18:03:04.301661Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	7.5	0.53	2026-04-12T18:04:48.691964Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	8.5	0.44	2026-04-12T18:02:01.379661Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	9.5	0.33	2026-04-12T17:29:48.608041Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	10.5	0.28	2026-04-12T18:01:07.795543Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	11.5	0.21	2026-04-12T17:53:38.277022Z	True	False
2026-04-12	Washington Nationals	Milwaukee Brewers	12.5			False	False
2026-04-12	Washington Nationals	Milwaukee Brewers	13.5			False	False
2026-04-12	Washington Nationals	Milwaukee Brewers	14.5			False	False
2026-04-12	Washington Nationals	Milwaukee Brewers	15.5			False	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	2.5	0.94	2026-04-13T22:29:41.737501Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	3.5	0.91	2026-04-13T22:17:13.20636Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	4.5	0.87	2026-04-13T22:29:28.512133Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	5.5	0.79	2026-04-13T22:29:21.159792Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	6.5	0.72	2026-04-13T22:29:14.320957Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	7.5	0.63	2026-04-13T22:29:09.83737Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	8.5	0.57	2026-04-13T22:29:25.231341Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	9.5	0.45	2026-04-13T22:29:39.66732Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	10.5	0.36	2026-04-13T22:24:16.576834Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	11.5	0.26	2026-04-13T22:24:33.586202Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	12.5	0.21	2026-04-13T22:27:34.161456Z	True	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	13.5			False	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	14.5			False	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	15.5			False	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	16.5			False	False
2026-04-13	Arizona Diamondbacks	Baltimore Orioles	17.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	1.5	0.97	2026-04-13T16:32:02.200411Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	2.5	0.94	2026-04-13T22:47:42.869052Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	3.5	0.87	2026-04-13T22:29:14.195065Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	4.5	0.81	2026-04-13T23:31:14.280289Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	5.5	0.69	2026-04-13T23:34:24.429561Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	6.5	0.63	2026-04-13T23:33:56.648172Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	7.5	0.52	2026-04-13T23:34:56.938586Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	8.5	0.42	2026-04-13T23:32:21.307577Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	9.5	0.32	2026-04-13T23:34:11.216281Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	10.5	0.26	2026-04-13T23:27:17.850893Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	11.5	0.19	2026-04-13T23:32:46.823616Z	True	False
2026-04-13	Boston Red Sox	Minnesota Twins	12.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	13.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	14.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	15.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	16.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	17.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	18.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	19.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	20.5			False	False
2026-04-13	Boston Red Sox	Minnesota Twins	21.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	2.5	0.95	2026-04-13T22:18:07.525581Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	3.5	0.92	2026-04-13T21:10:01.026426Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	4.5	0.87	2026-04-13T21:41:21.350213Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	5.5	0.77	2026-04-13T21:22:51.469144Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	6.5	0.69	2026-04-13T22:34:06.343395Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	7.5	0.59	2026-04-13T22:33:47.136214Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	8.5	0.51	2026-04-13T22:34:56.151198Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	9.5	0.39	2026-04-13T22:33:50.998962Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	10.5	0.33	2026-04-13T22:20:27.955665Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	11.5	0.25	2026-04-13T22:16:27.320806Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	12.5	0.2	2026-04-13T22:30:40.087417Z	True	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	13.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	14.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	15.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	16.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	17.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	18.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	19.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	20.5			False	False
2026-04-13	Chicago Cubs	Philadelphia Phillies	21.5			False	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	2.5	0.98	2026-04-13T19:15:50.737317Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	3.5	0.91	2026-04-13T19:00:58.19162Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	4.5	0.83	2026-04-13T21:18:06.289838Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	5.5	0.75	2026-04-13T21:24:21.54004Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	6.5	0.66	2026-04-13T23:37:54.685043Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	7.5	0.55	2026-04-13T23:39:41.221647Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	8.5	0.45	2026-04-13T23:39:22.167744Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	9.5	0.35	2026-04-13T23:04:03.515476Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	10.5	0.28	2026-04-13T23:28:23.578456Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	11.5	0.23	2026-04-13T23:31:37.859132Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	12.5	0.14	2026-04-13T23:38:37.567035Z	True	False
2026-04-13	Cleveland Guardians	St. Louis Cardinals	13.5			False	False
2026-04-13	Houston Astros	Seattle Mariners	1.5	0.95	2026-04-13T19:22:59.354912Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	2.5	0.97	2026-04-13T20:01:45.712943Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	3.5	0.88	2026-04-13T20:01:30.489393Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	4.5	0.83	2026-04-13T20:03:12.274974Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	5.5	0.73	2026-04-13T20:03:34.912851Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	6.5	0.65	2026-04-13T20:04:55.826838Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	7.5	0.5	2026-04-13T20:04:59.50288Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	8.5	0.42	2026-04-13T20:04:16.369299Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	9.5	0.32	2026-04-13T20:04:19.122439Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	10.5	0.26	2026-04-13T20:00:25.92996Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	11.5	0.19	2026-04-13T19:51:24.097536Z	True	False
2026-04-13	Houston Astros	Seattle Mariners	12.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	3.5	0.95	2026-04-13T22:36:38.334547Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	4.5	0.9	2026-04-13T21:00:24.765778Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	5.5	0.82	2026-04-13T22:51:22.179734Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	6.5	0.78	2026-04-13T22:57:55.835599Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	7.5	0.68	2026-04-13T22:57:02.165773Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	8.5	0.61	2026-04-13T22:59:50.737573Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	9.5	0.5	2026-04-13T22:59:42.719227Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	10.5	0.41	2026-04-13T22:58:47.867077Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	11.5	0.34	2026-04-13T22:58:31.541043Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	12.5	0.28	2026-04-13T22:59:34.001632Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	13.5	0.2	2026-04-13T22:49:25.232412Z	True	False
2026-04-13	Los Angeles Angels	New York Yankees	14.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	15.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	16.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	17.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	18.5			False	False
2026-04-13	Los Angeles Angels	New York Yankees	19.5			False	False
2026-04-13	Miami Marlins	Atlanta Braves	2.5	0.96	2026-04-13T22:46:24.524618Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	3.5	0.89	2026-04-13T23:04:31.014459Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	4.5	0.84	2026-04-13T22:55:31.698581Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	5.5	0.75	2026-04-13T22:19:21.138748Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	6.5	0.67	2026-04-13T23:08:38.769604Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	7.5	0.55	2026-04-13T23:09:52.8364Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	8.5	0.46	2026-04-13T23:09:51.912687Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	9.5	0.34	2026-04-13T23:09:14.793205Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	10.5	0.29	2026-04-13T23:08:01.264162Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	11.5	0.22	2026-04-13T22:42:51.036308Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	12.5	0.19	2026-04-13T19:11:43.433059Z	True	False
2026-04-13	Miami Marlins	Atlanta Braves	13.5			False	False
2026-04-13	Miami Marlins	Atlanta Braves	14.5			False	False
2026-04-13	Miami Marlins	Atlanta Braves	15.5			False	False
2026-04-13	Miami Marlins	Atlanta Braves	16.5			False	False
2026-04-13	New York Mets	Los Angeles Dodgers	3.5	0.94	2026-04-14T01:36:39.703748Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	4.5	0.89	2026-04-14T02:04:49.905245Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	5.5	0.79	2026-04-14T01:57:25.253777Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	6.5	0.73	2026-04-14T02:02:25.544458Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	7.5	0.62	2026-04-14T02:04:39.843932Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	8.5	0.54	2026-04-14T02:04:56.927124Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	9.5	0.43	2026-04-14T02:04:50.714117Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	10.5	0.35	2026-04-14T01:58:23.789659Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	11.5	0.27	2026-04-14T02:03:22.623295Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	12.5	0.22	2026-04-14T02:04:38.357094Z	True	False
2026-04-13	New York Mets	Los Angeles Dodgers	13.5	0.17	2026-04-14T02:03:58.170683Z	True	False
2026-04-13	Texas Rangers	Athletics	3.5	0.9	2026-04-14T01:33:41.191718Z	True	False
2026-04-13	Texas Rangers	Athletics	4.5	0.87	2026-04-14T01:34:51.801821Z	True	False
2026-04-13	Texas Rangers	Athletics	5.5	0.77	2026-04-14T01:31:33.039612Z	True	False
2026-04-13	Texas Rangers	Athletics	6.5	0.71	2026-04-14T01:30:00.62327Z	True	False
2026-04-13	Texas Rangers	Athletics	7.5	0.59	2026-04-14T01:34:53.679325Z	True	False
2026-04-13	Texas Rangers	Athletics	8.5	0.5	2026-04-14T01:34:53.864027Z	True	False
2026-04-13	Texas Rangers	Athletics	9.5	0.41	2026-04-14T01:34:48.510069Z	True	False
2026-04-13	Texas Rangers	Athletics	10.5	0.34	2026-04-14T01:34:55.677712Z	True	False
2026-04-13	Texas Rangers	Athletics	11.5	0.27	2026-04-14T01:34:31.485212Z	True	False
2026-04-13	Texas Rangers	Athletics	12.5	0.2	2026-04-14T01:13:19.453357Z	True	False
2026-04-13	Texas Rangers	Athletics	13.5	0.15	2026-04-14T01:34:15.520643Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	1.5	0.95	2026-04-13T20:11:06.800993Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	2.5	0.92	2026-04-13T22:18:56.296774Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	3.5	0.87	2026-04-13T22:14:46.045028Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	4.5	0.82	2026-04-13T20:36:14.142745Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	5.5	0.72	2026-04-13T22:26:34.844757Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	6.5	0.65	2026-04-13T22:31:02.987391Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	7.5	0.53	2026-04-13T22:34:40.804742Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	8.5	0.43	2026-04-13T22:32:32.615286Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	9.5	0.32	2026-04-13T22:34:28.821611Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	10.5	0.27	2026-04-13T22:33:59.48667Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	11.5	0.18	2026-04-13T22:33:06.973004Z	True	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	12.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	13.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	14.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	15.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	16.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	17.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	18.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	19.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	20.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	21.5			False	False
2026-04-13	Washington Nationals	Pittsburgh Pirates	22.5			False	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	2.5	0.98	2026-04-14T21:37:00.097061Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	3.5	0.94	2026-04-14T21:37:00.043829Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	4.5	0.88	2026-04-14T22:27:21.25287Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	5.5	0.79	2026-04-14T22:20:40.301736Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	6.5	0.73	2026-04-14T22:25:44.845934Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	7.5	0.6	2026-04-14T22:27:20.162685Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	8.5	0.55	2026-04-14T22:29:59.068419Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	9.5	0.44	2026-04-14T22:28:42.507393Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	10.5	0.36	2026-04-14T22:26:35.113404Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	11.5	0.28	2026-04-14T22:18:03.421521Z	True	False
2026-04-14	Arizona Diamondbacks	Baltimore Orioles	12.5	0.21	2026-04-14T22:21:31.692465Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	2.5	0.98	2026-04-14T21:07:43.612358Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	3.5	0.92	2026-04-14T22:36:12.032876Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	4.5	0.84	2026-04-14T19:57:04.058174Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	5.5	0.74	2026-04-14T23:28:42.130409Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	6.5	0.68	2026-04-14T23:29:09.078608Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	7.5	0.56	2026-04-14T23:28:07.787319Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	8.5	0.47	2026-04-14T23:34:54.337595Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	9.5	0.38	2026-04-14T23:08:06.386959Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	10.5	0.31	2026-04-14T21:46:55.303082Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	11.5	0.21	2026-04-14T20:06:49.116489Z	True	False
2026-04-14	Boston Red Sox	Minnesota Twins	12.5	0.19	2026-04-14T22:44:28.541836Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	2.5	0.96	2026-04-14T22:09:43.749942Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	3.5	0.93	2026-04-14T22:20:02.900594Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	4.5	0.92	2026-04-14T22:19:53.672887Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	5.5	0.88	2026-04-14T22:30:42.513172Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	6.5	0.81	2026-04-14T22:21:12.544163Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	7.5	0.72	2026-04-14T21:08:05.887276Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	8.5	0.64	2026-04-14T22:34:09.859781Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	9.5	0.55	2026-04-14T22:33:08.842763Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	10.5	0.47	2026-04-14T22:34:59.844163Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	11.5	0.37	2026-04-14T22:27:47.648979Z	True	False
2026-04-14	Chicago Cubs	Philadelphia Phillies	12.5	0.31	2026-04-14T22:29:41.114999Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	2.5	0.98	2026-04-14T20:05:52.944655Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	3.5	0.94	2026-04-14T22:38:36.409562Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	4.5	0.89	2026-04-14T21:23:31.590338Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	5.5	0.8	2026-04-14T23:29:48.030503Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	6.5	0.75	2026-04-14T23:25:56.376811Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	7.5	0.63	2026-04-14T22:58:47.682852Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	8.5	0.55	2026-04-14T23:37:52.755822Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	9.5	0.44	2026-04-14T23:38:07.132347Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	10.5	0.35	2026-04-14T21:37:56.998224Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	11.5	0.28	2026-04-14T22:22:14.191867Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	12.5	0.22	2026-04-14T23:36:36.108588Z	True	False
2026-04-14	Cleveland Guardians	St. Louis Cardinals	13.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	2.5	0.96	2026-04-14T13:07:16.789695Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	3.5	0.93	2026-04-14T15:19:23.884095Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	4.5	0.88	2026-04-14T15:19:34.027864Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	5.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	6.5	0.72	2026-04-14T17:51:39.936916Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	7.5	0.61	2026-04-14T16:13:07.677161Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	8.5	0.54	2026-04-14T17:54:36.812387Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	9.5	0.43	2026-04-14T17:54:53.482492Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	10.5	0.35	2026-04-14T14:26:08.357978Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	11.5	0.27	2026-04-14T16:27:01.888699Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	12.5	0.23	2026-04-14T14:26:56.181955Z	True	False
2026-04-14	Colorado Rockies	Houston Astros	13.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	14.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	15.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	16.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	17.5			False	False
2026-04-14	Colorado Rockies	Houston Astros	18.5			False	False
2026-04-14	Kansas City Royals	Detroit Tigers	1.5	0.96	2026-04-14T18:15:23.243966Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	2.5	0.96	2026-04-14T19:23:15.657705Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	3.5	0.91	2026-04-14T21:35:33.375283Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	4.5	0.84	2026-04-14T22:23:07.400058Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	5.5	0.73	2026-04-14T22:15:03.924228Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	6.5	0.66	2026-04-14T22:24:13.75252Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	7.5	0.54	2026-04-14T22:34:31.687609Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	8.5	0.47	2026-04-14T22:34:37.37063Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	9.5	0.34	2026-04-14T21:43:27.043017Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	10.5	0.3	2026-04-14T20:11:48.457217Z	True	False
2026-04-14	Kansas City Royals	Detroit Tigers	11.5	0.22	2026-04-14T22:13:24.490004Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	2.5	0.95	2026-04-14T20:36:30.752284Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	3.5	0.96	2026-04-14T22:34:57.596036Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	4.5	0.9	2026-04-14T22:44:36.075431Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	5.5	0.83	2026-04-14T22:43:35.111713Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	6.5	0.77	2026-04-14T22:54:59.350615Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	7.5	0.68	2026-04-14T22:59:01.69891Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	8.5	0.6	2026-04-14T22:54:08.003113Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	9.5	0.48	2026-04-14T22:59:54.894618Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	10.5	0.41	2026-04-14T22:59:03.706375Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	11.5	0.33	2026-04-14T22:53:58.106853Z	True	False
2026-04-14	Los Angeles Angels	New York Yankees	12.5	0.27	2026-04-14T22:54:07.898936Z	True	False
2026-04-14	Miami Marlins	Atlanta Braves	2.5	0.94	2026-04-14T22:48:56.348918Z	True	False
2026-04-14	Miami Marlins	Atlanta Braves	3.5	0.9	2026-04-14T22:45:45.88626Z	True	False
2026-04-14	Miami Marlins	Atlanta Braves	4.5	0.87	2026-04-14T23:04:29.320444Z	True	False
